Wahlperiode,Sitzungnr,Abstimmnr,Fraktion/Gruppe,Name,Vorname,Titel,ja,nein,Enthaltung,ungültig,nichtabgegeben,Bezeichnung,Bemerkung
20,109,1,SPD,Özdemir (Duisburg),Mahmut,,1,0,0,0,0,Mahmut Özdemir (Duisburg),
20,109,1,SPD,Özoguz,Aydan,,1,0,0,0,0,Aydan Özoguz,
20,109,1,SPD,Pantazis,Christos,,1,0,0,0,0,Dr. Christos Pantazis,
20,109,1,SPD,Papenbrock,Wiebke,,1,0,0,0,0,Wiebke Papenbrock,
20,109,1,SPD,Papendieck,Mathias,,1,0,0,0,0,Mathias Papendieck,
20,109,1,SPD,Pawlik,Natalie,,0,0,0,0,1,Natalie Pawlik,
20,109,1,SPD,Peick,Jens,,1,0,0,0,0,Jens Peick,
20,109,1,SPD,Petry,Christian,,1,0,0,0,0,Christian Petry,
20,109,1,SPD,Plobner,Jan,,1,0,0,0,0,Jan Plobner,
20,109,1,SPD,Poschmann,Sabine,,1,0,0,0,0,Sabine Poschmann,
20,109,1,SPD,Post (Minden),Achim,,1,0,0,0,0,Achim Post (Minden),
20,109,1,SPD,Rhie,Ye-One,,1,0,0,0,0,Ye-One Rhie,
20,109,1,SPD,Rimkus,Andreas,,1,0,0,0,0,Andreas Rimkus,
20,109,1,SPD,Rinkert,Daniel,,1,0,0,0,0,Daniel Rinkert,
20,109,1,SPD,Rix,Sönke,,1,0,0,0,0,Sönke Rix,
20,109,1,SPD,Rohde,Dennis,,1,0,0,0,0,Dennis Rohde,
20,109,1,SPD,Roloff,Sebastian,,1,0,0,0,0,Sebastian Roloff,
20,109,1,SPD,Rosemann,Martin,,1,0,0,0,0,Dr. Martin Rosemann,
20,109,1,SPD,Rosenthal,Jessica,,0,0,0,0,1,Jessica Rosenthal,
20,109,1,SPD,Roth (Heringen),Michael,,1,0,0,0,0,Michael Roth (Heringen),
20,109,1,SPD,Rudolph,Thorsten,,1,0,0,0,0,Dr. Thorsten Rudolph,
20,109,1,SPD,Rudolph,Tina,,1,0,0,0,0,Tina Rudolph,
20,109,1,SPD,Rützel,Bernd,,1,0,0,0,0,Bernd Rützel,
20,109,1,SPD,Ryglewski,Sarah,,0,0,0,0,1,Sarah Ryglewski,
20,109,1,SPD,Saathoff,Johann,,1,0,0,0,0,Johann Saathoff,
20,109,1,SPD,Schäfer,Ingo,,1,0,0,0,0,Ingo Schäfer,
20,109,1,SPD,Schäfer (Bochum),Axel,,1,0,0,0,0,Axel Schäfer (Bochum),
20,109,1,SPD,Schamber,Rebecca,,1,0,0,0,0,Rebecca Schamber,
20,109,1,SPD,Schätzl,Johannes,,1,0,0,0,0,Johannes Schätzl,
20,109,1,SPD,Scheer,Nina,,1,0,0,0,0,Dr. Nina Scheer,
20,109,1,SPD,Schieder,Marianne,,1,0,0,0,0,Marianne Schieder,
20,109,1,SPD,Schiefner,Udo,,1,0,0,0,0,Udo Schiefner,
20,109,1,SPD,Schierenbeck,Peggy,,1,0,0,0,0,Peggy Schierenbeck,
20,109,1,SPD,Schisanowski,Timo,,1,0,0,0,0,Timo Schisanowski,
20,109,1,SPD,Schmid,Christoph,,1,0,0,0,0,Christoph Schmid,
20,109,1,SPD,Schmid,Nils,,1,0,0,0,0,Dr. Nils Schmid,
20,109,1,SPD,Schmidt,Uwe,,1,0,0,0,0,Uwe Schmidt,
20,109,1,SPD,Schmidt (Wetzlar),Dagmar,,1,0,0,0,0,Dagmar Schmidt (Wetzlar),
20,109,1,SPD,Schneider,Daniel,,1,0,0,0,0,Daniel Schneider,
20,109,1,SPD,Schneider (Erfurt),Carsten,,1,0,0,0,0,Carsten Schneider (Erfurt),
20,109,1,SPD,Scholz,Olaf,,1,0,0,0,0,Olaf Scholz,
20,109,1,SPD,Schraps,Johannes,,1,0,0,0,0,Johannes Schraps,
20,109,1,SPD,Schreider,Christian,,1,0,0,0,0,Christian Schreider,
20,109,1,SPD,Schrodi,Michael,,1,0,0,0,0,Michael Schrodi,
20,109,1,SPD,Schulze,Svenja,,1,0,0,0,0,Svenja Schulze,
20,109,1,SPD,Schwabe,Frank,,1,0,0,0,0,Frank Schwabe,
20,109,1,SPD,Schwartze,Stefan,,1,0,0,0,0,Stefan Schwartze,
20,109,1,SPD,Schwarz,Andreas,,1,0,0,0,0,Andreas Schwarz,
20,109,1,SPD,Schwarzelühr-Sutter,Rita,,0,0,0,0,1,Rita Schwarzelühr-Sutter,
20,109,1,SPD,Seitzl,Lina,,1,0,0,0,0,Dr. Lina Seitzl,
20,109,1,SPD,Stadler,Svenja,,1,0,0,0,0,Svenja Stadler,
20,109,1,SPD,Stamm-Fibich,Martina,,1,0,0,0,0,Martina Stamm-Fibich,
20,109,1,SPD,Stegner,Ralf,,1,0,0,0,0,Dr. Ralf Stegner,
20,109,1,SPD,Stein,Mathias,,1,0,0,0,0,Mathias Stein,
20,109,1,SPD,Sthamer,Nadja,,1,0,0,0,0,Nadja Sthamer,
20,109,1,SPD,Stüwe,Ruppert,,1,0,0,0,0,Ruppert Stüwe,
20,109,1,SPD,Tausend,Claudia,,1,0,0,0,0,Claudia Tausend,
20,109,1,SPD,Thews,Michael,,1,0,0,0,0,Michael Thews,
20,109,1,SPD,Töns,Markus,,1,0,0,0,0,Markus Töns,
20,109,1,SPD,Träger,Carsten,,1,0,0,0,0,Carsten Träger,
20,109,1,SPD,Trasnea,Ana-Maria,,1,0,0,0,0,Ana-Maria Trasnea,
20,109,1,SPD,Troff-Schaffarzyk,Anja,,1,0,0,0,0,Anja Troff-Schaffarzyk,
20,109,1,SPD,Türk-Nachbaur,Derya,,1,0,0,0,0,Derya Türk-Nachbaur,
20,109,1,SPD,Ullrich,Frank,,1,0,0,0,0,Frank Ullrich,
20,109,1,SPD,Völlers,Marja-Liisa,,1,0,0,0,0,Marja-Liisa Völlers,
20,109,1,SPD,Vontz,Emily,,1,0,0,0,0,Emily Vontz,
20,109,1,SPD,Vöpel,Dirk,,1,0,0,0,0,Dirk Vöpel,
20,109,1,SPD,Wagner,Carolin,,0,0,0,0,1,Dr. Carolin Wagner,
20,109,1,SPD,Wallstein,Maja,,1,0,0,0,0,Maja Wallstein,
20,109,1,SPD,Walter,Hannes,,1,0,0,0,0,Hannes Walter,
20,109,1,SPD,Wegge,Carmen,,1,0,0,0,0,Carmen Wegge,
20,109,1,SPD,Wegling,Melanie,,1,0,0,0,0,Melanie Wegling,
20,109,1,SPD,Weingarten,Joe,,1,0,0,0,0,Dr. Joe Weingarten,
20,109,1,SPD,Werner,Lena,,1,0,0,0,0,Lena Werner,
20,109,1,SPD,Westphal,Bernd,,1,0,0,0,0,Bernd Westphal,
20,109,1,SPD,Wiese,Dirk,,1,0,0,0,0,Dirk Wiese,
20,109,1,SPD,Wollmann,Herbert,,1,0,0,0,0,Dr. Herbert Wollmann,
20,109,1,SPD,Yüksel,Gülistan,,1,0,0,0,0,Gülistan Yüksel,
20,109,1,SPD,Zierke,Stefan,,1,0,0,0,0,Stefan Zierke,
20,109,1,SPD,Zimmermann,Jens,,1,0,0,0,0,Dr. Jens Zimmermann,
20,109,1,SPD,Zorn,Armand,,1,0,0,0,0,Armand Zorn,
20,109,1,SPD,Zschau,Katrin,,1,0,0,0,0,Katrin Zschau,
20,109,1,CDU/CSU,Abraham,Knut,,1,0,0,0,0,Knut Abraham,
20,109,1,CDU/CSU,Albani,Stephan,,1,0,0,0,0,Stephan Albani,
20,109,1,CDU/CSU,Altenkamp,Norbert Maria,,1,0,0,0,0,Norbert Maria Altenkamp,
20,109,1,CDU/CSU,Amthor,Philipp,,1,0,0,0,0,Philipp Amthor,
20,109,1,CDU/CSU,Auernhammer,Artur,,1,0,0,0,0,Artur Auernhammer,
20,109,1,CDU/CSU,Aumer,Peter,,1,0,0,0,0,Peter Aumer,
20,109,1,CDU/CSU,Bär,Dorothee,,1,0,0,0,0,Dorothee Bär,
20,109,1,CDU/CSU,Bareiß,Thomas,,0,0,0,0,1,Thomas Bareiß,
20,109,1,CDU/CSU,Berghegger,André,,1,0,0,0,0,Dr. André Berghegger,
20,109,1,CDU/CSU,Bernstein,Melanie,,1,0,0,0,0,Melanie Bernstein,
20,109,1,CDU/CSU,Beyer,Peter,,1,0,0,0,0,Peter Beyer,
20,109,1,CDU/CSU,Biadacz,Marc,,1,0,0,0,0,Marc Biadacz,
20,109,1,CDU/CSU,Bilger,Steffen,,1,0,0,0,0,Steffen Bilger,
20,109,1,CDU/CSU,Borchardt,Simone,,1,0,0,0,0,Simone Borchardt,
20,109,1,CDU/CSU,Brand (Fulda),Michael,,0,0,0,0,1,Michael Brand (Fulda),
20,109,1,CDU/CSU,Brandl,Reinhard,,1,0,0,0,0,Dr. Reinhard Brandl,
20,109,1,CDU/CSU,Braun,Helge,,1,0,0,0,0,Dr. Helge Braun,
20,109,1,CDU/CSU,Breher,Silvia,,1,0,0,0,0,Silvia Breher,
20,109,1,CDU/CSU,Brehm,Sebastian,,1,0,0,0,0,Sebastian Brehm,
20,109,1,CDU/CSU,Brehmer,Heike,,1,0,0,0,0,Heike Brehmer,
20,109,1,CDU/CSU,Breilmann,Michael,,0,0,0,0,1,Michael Breilmann,
20,109,1,CDU/CSU,Brinkhaus,Ralph,,1,0,0,0,0,Ralph Brinkhaus,
20,109,1,CDU/CSU,Brodesser,Carsten,,1,0,0,0,0,Dr. Carsten Brodesser,
20,109,1,CDU/CSU,Bröhr,Marlon,,1,0,0,0,0,Dr. Marlon Bröhr,
20,109,1,CDU/CSU,Bury,Yannick,,1,0,0,0,0,Yannick Bury,
20,109,1,CDU/CSU,Connemann,Gitta,,0,0,0,0,1,Gitta Connemann,
20,109,1,CDU/CSU,Czaja,Mario,,1,0,0,0,0,Mario Czaja,
20,109,1,CDU/CSU,Damerow,Astrid,,1,0,0,0,0,Astrid Damerow,
20,109,1,CDU/CSU,Dobrindt,Alexander,,1,0,0,0,0,Alexander Dobrindt,
20,109,1,CDU/CSU,Donth,Michael,,1,0,0,0,0,Michael Donth,
20,109,1,CDU/CSU,Durz,Hansjörg,,0,0,0,0,1,Hansjörg Durz,
20,109,1,CDU/CSU,Edelhäußer,Ralph,,1,0,0,0,0,Ralph Edelhäußer,
20,109,1,CDU/CSU,Engelhard,Alexander,,1,0,0,0,0,Alexander Engelhard,
20,109,1,CDU/CSU,Englhardt-Kopf,Martina,,1,0,0,0,0,Martina Englhardt-Kopf,
20,109,1,CDU/CSU,Erndl,Thomas,,1,0,0,0,0,Thomas Erndl,
20,109,1,CDU/CSU,Färber,Hermann,,1,0,0,0,0,Hermann Färber,
20,109,1,CDU/CSU,Feiler,Uwe,,0,0,0,0,1,Uwe Feiler,
20,109,1,CDU/CSU,Ferlemann,Enak,,1,0,0,0,0,Enak Ferlemann,
20,109,1,CDU/CSU,Föhr,Alexander,,1,0,0,0,0,Alexander Föhr,
20,109,1,CDU/CSU,Frei,Thorsten,,1,0,0,0,0,Thorsten Frei,
20,109,1,CDU/CSU,Friedrich (Hof),Hans-Peter,,1,0,0,0,0,Dr. Hans-Peter Friedrich (Hof),
20,109,1,CDU/CSU,Frieser,Michael,,1,0,0,0,0,Michael Frieser,
20,109,1,CDU/CSU,Gädechens,Ingo,,0,0,0,0,1,Ingo Gädechens,
20,109,1,CDU/CSU,Gebhart,Thomas,,1,0,0,0,0,Dr. Thomas Gebhart,
20,109,1,CDU/CSU,Geissler,Jonas,,1,0,0,0,0,Dr. Jonas Geissler,
20,109,1,CDU/CSU,Gramling,Fabian,,1,0,0,0,0,Fabian Gramling,
20,109,1,CDU/CSU,Gräßle,Ingeborg,,1,0,0,0,0,Dr. Ingeborg Gräßle,
20,109,1,CDU/CSU,Gröhe,Hermann,,1,0,0,0,0,Hermann Gröhe,
20,109,1,CDU/CSU,Grosse-Brömer,Michael,,1,0,0,0,0,Michael Grosse-Brömer,
20,109,1,CDU/CSU,Grübel,Markus,,1,0,0,0,0,Markus Grübel,
20,109,1,CDU/CSU,Grund,Manfred,,1,0,0,0,0,Manfred Grund,
20,109,1,CDU/CSU,Grundmann,Oliver,,1,0,0,0,0,Oliver Grundmann,
20,109,1,CDU/CSU,Grütters,Monika,,1,0,0,0,0,Monika Grütters,
20,109,1,CDU/CSU,Güler,Serap,,1,0,0,0,0,Serap Güler,
20,109,1,CDU/CSU,Güntzler,Fritz,,1,0,0,0,0,Fritz Güntzler,
20,109,1,CDU/CSU,Gutting,Olav,,0,0,0,0,1,Olav Gutting,
20,109,1,CDU/CSU,Haase,Christian,,1,0,0,0,0,Christian Haase,
20,109,1,CDU/CSU,Hahn,Florian,,1,0,0,0,0,Florian Hahn,
20,109,1,CDU/CSU,Hardt,Jürgen,,1,0,0,0,0,Jürgen Hardt,
20,109,1,CDU/CSU,Hauer,Matthias,,1,0,0,0,0,Matthias Hauer,
20,109,1,CDU/CSU,Heck,Stefan,,1,0,0,0,0,Dr. Stefan Heck,
20,109,1,CDU/CSU,Heil,Mechthild,,1,0,0,0,0,Mechthild Heil,
20,109,1,CDU/CSU,Heilmann,Thomas,,1,0,0,0,0,Thomas Heilmann,
20,109,1,CDU/CSU,Helfrich,Mark,,1,0,0,0,0,Mark Helfrich,
20,109,1,CDU/CSU,Henrichmann,Marc,,1,0,0,0,0,Marc Henrichmann,
20,109,1,CDU/CSU,Heveling,Ansgar,,1,0,0,0,0,Ansgar Heveling,
20,109,1,CDU/CSU,Hierl,Susanne,,1,0,0,0,0,Susanne Hierl,
20,109,1,CDU/CSU,Hirte,Christian,,1,0,0,0,0,Christian Hirte,
20,109,1,CDU/CSU,Hoffmann,Alexander,,1,0,0,0,0,Alexander Hoffmann,
20,109,1,CDU/CSU,Hoppenstedt,Hendrik,,1,0,0,0,0,Dr. Hendrik Hoppenstedt,
20,109,1,CDU/CSU,Hoppermann,Franziska,,1,0,0,0,0,Franziska Hoppermann,
20,109,1,CDU/CSU,Hüppe,Hubert,,1,0,0,0,0,Hubert Hüppe,
20,109,1,CDU/CSU,Irlstorfer,Erich,,1,0,0,0,0,Erich Irlstorfer,
20,109,1,CDU/CSU,Janssen,Anne,,1,0,0,0,0,Anne Janssen,
20,109,1,CDU/CSU,Jarzombek,Thomas,,1,0,0,0,0,Thomas Jarzombek,
20,109,1,CDU/CSU,Jung,Andreas,,1,0,0,0,0,Andreas Jung,
20,109,1,CDU/CSU,Jung,Ingmar,,0,0,0,0,1,Ingmar Jung,
20,109,1,CDU/CSU,Karliczek,Anja,,1,0,0,0,0,Anja Karliczek,
20,109,1,CDU/CSU,Kemmer,Ronja,,1,0,0,0,0,Ronja Kemmer,
20,109,1,CDU/CSU,Kiesewetter,Roderich,,1,0,0,0,0,Roderich Kiesewetter,
20,109,1,CDU/CSU,Kießling,Michael,,1,0,0,0,0,Michael Kießling,
20,109,1,CDU/CSU,Kippels,Georg,,1,0,0,0,0,Dr. Georg Kippels,
20,109,1,CDU/CSU,Klein,Ottilie,,1,0,0,0,0,Dr. Ottilie Klein,
20,109,1,CDU/CSU,Klein,Volkmar,,1,0,0,0,0,Volkmar Klein,
20,109,1,CDU/CSU,Klöckner,Julia,,1,0,0,0,0,Julia Klöckner,
20,109,1,CDU/CSU,Knoerig,Axel,,1,0,0,0,0,Axel Knoerig,
20,109,1,CDU/CSU,Koeppen,Jens,,1,0,0,0,0,Jens Koeppen,
20,109,1,CDU/CSU,König,Anne,,1,0,0,0,0,Anne König,
20,109,1,CDU/CSU,Koob,Markus,,1,0,0,0,0,Markus Koob,
20,109,1,CDU/CSU,Körber,Carsten,,1,0,0,0,0,Carsten Körber,
20,109,1,CDU/CSU,Krichbaum,Gunther,,1,0,0,0,0,Gunther Krichbaum,
20,109,1,CDU/CSU,Krings,Günter,,1,0,0,0,0,Dr. Günter Krings,
20,109,1,CDU/CSU,Kuban,Tilman,,1,0,0,0,0,Tilman Kuban,
20,109,1,CDU/CSU,Lange,Ulrich,,1,0,0,0,0,Ulrich Lange,
20,109,1,CDU/CSU,Laschet,Armin,,1,0,0,0,0,Armin Laschet,
20,109,1,CDU/CSU,Launert,Silke,,1,0,0,0,0,Dr. Silke Launert,
20,109,1,CDU/CSU,Lehmann,Jens,,1,0,0,0,0,Jens Lehmann,
20,109,1,CDU/CSU,Lehrieder,Paul,,1,0,0,0,0,Paul Lehrieder,
20,109,1,CDU/CSU,Leikert,Katja,,1,0,0,0,0,Dr. Katja Leikert,
20,109,1,CDU/CSU,Lenz,Andreas,,1,0,0,0,0,Dr. Andreas Lenz,
20,109,1,CDU/CSU,Lindholz,Andrea,,1,0,0,0,0,Andrea Lindholz,
20,109,1,CDU/CSU,Linnemann,Carsten,,1,0,0,0,0,Dr. Carsten Linnemann,
20,109,1,CDU/CSU,Lips,Patricia,,1,0,0,0,0,Patricia Lips,
20,109,1,CDU/CSU,Loos,Bernhard,,1,0,0,0,0,Bernhard Loos,
20,109,1,CDU/CSU,Luczak,Jan-Marco,,0,0,0,0,1,Dr. Jan-Marco Luczak,
20,109,1,CDU/CSU,Ludwig,Daniela,,1,0,0,0,0,Daniela Ludwig,
20,109,1,CDU/CSU,Mack,Klaus,,1,0,0,0,0,Klaus Mack,
20,109,1,CDU/CSU,Magwas,Yvonne,,1,0,0,0,0,Yvonne Magwas,
20,109,1,CDU/CSU,Mattfeldt,Andreas,,1,0,0,0,0,Andreas Mattfeldt,
20,109,1,CDU/CSU,Mayer (Altötting),Stephan,,1,0,0,0,0,Stephan Mayer (Altötting),
20,109,1,CDU/CSU,Mayer-Lay,Volker,,1,0,0,0,0,Volker Mayer-Lay,
20,109,1,CDU/CSU,Meister,Michael,,1,0,0,0,0,Dr. Michael Meister,
20,109,1,CDU/CSU,Merz,Friedrich,,1,0,0,0,0,Friedrich Merz,
20,109,1,CDU/CSU,Metzler,Jan,,1,0,0,0,0,Jan Metzler,
20,109,1,CDU/CSU,Middelberg,Mathias,,1,0,0,0,0,Dr. Mathias Middelberg,
20,109,1,CDU/CSU,Monstadt,Dietrich,,1,0,0,0,0,Dietrich Monstadt,
20,109,1,CDU/CSU,Mörseburg,Maximilian,,1,0,0,0,0,Maximilian Mörseburg,
20,109,1,CDU/CSU,Müller,Axel,,1,0,0,0,0,Axel Müller,
20,109,1,CDU/CSU,Müller,Florian,,1,0,0,0,0,Florian Müller,
20,109,1,CDU/CSU,Müller,Sepp,,1,0,0,0,0,Sepp Müller,
20,109,1,CDU/CSU,Müller (Braunschweig),Carsten,,1,0,0,0,0,Carsten Müller (Braunschweig),
20,109,1,CDU/CSU,Müller (Erlangen),Stefan,,1,0,0,0,0,Stefan Müller (Erlangen),
20,109,1,CDU/CSU,Nacke,Stefan,,1,0,0,0,0,Dr. Stefan Nacke,
20,109,1,CDU/CSU,Nicolaisen,Petra,,1,0,0,0,0,Petra Nicolaisen,
20,109,1,CDU/CSU,Oellers,Wilfried,,1,0,0,0,0,Wilfried Oellers,
20,109,1,CDU/CSU,Oppelt,Moritz,,1,0,0,0,0,Moritz Oppelt,
20,109,1,CDU/CSU,Oßner,Florian,,1,0,0,0,0,Florian Oßner,
20,109,1,CDU/CSU,Oster,Josef,,1,0,0,0,0,Josef Oster,
20,109,1,CDU/CSU,Otte,Henning,,1,0,0,0,0,Henning Otte,
20,109,1,CDU/CSU,Pilsinger,Stephan,,1,0,0,0,0,Stephan Pilsinger,
20,109,1,CDU/CSU,Ploß,Christoph,,1,0,0,0,0,Dr. Christoph Ploß,
20,109,1,CDU/CSU,Plum,Martin,,1,0,0,0,0,Dr. Martin Plum,
20,109,1,CDU/CSU,Rachel,Thomas,,1,0,0,0,0,Thomas Rachel,
20,109,1,CDU/CSU,Radomski,Kerstin,,1,0,0,0,0,Kerstin Radomski,
20,109,1,CDU/CSU,Radwan,Alexander,,1,0,0,0,0,Alexander Radwan,
20,109,1,CDU/CSU,Rainer,Alois,,1,0,0,0,0,Alois Rainer,
20,109,1,CDU/CSU,Ramsauer,Peter,,1,0,0,0,0,Dr. Peter Ramsauer,
20,109,1,CDU/CSU,Rehbaum,Henning,,1,0,0,0,0,Henning Rehbaum,
20,109,1,CDU/CSU,Reichel,Markus,,1,0,0,0,0,Dr. Markus Reichel,
20,109,1,CDU/CSU,Rief,Josef,,1,0,0,0,0,Josef Rief,
20,109,1,CDU/CSU,Rohwer,Lars,,1,0,0,0,0,Lars Rohwer,
20,109,1,CDU/CSU,Röttgen,Norbert,,1,0,0,0,0,Dr. Norbert Röttgen,
20,109,1,CDU/CSU,Rouenhoff,Stefan,,1,0,0,0,0,Stefan Rouenhoff,
20,109,1,CDU/CSU,Röwekamp,Thomas,,1,0,0,0,0,Thomas Röwekamp,
20,109,1,CDU/CSU,Rüddel,Erwin,,1,0,0,0,0,Erwin Rüddel,
20,109,1,CDU/CSU,Rupprecht,Albert,,1,0,0,0,0,Albert Rupprecht,
20,109,1,CDU/CSU,Santos-Wintz,Catarina,dos,1,0,0,0,0,Catarina dos Santos-Wintz,
20,109,1,CDU/CSU,Schäuble,Wolfgang,,1,0,0,0,0,Dr. Wolfgang Schäuble,
20,109,1,CDU/CSU,Schenderlein,Christiane,,1,0,0,0,0,Dr. Christiane Schenderlein,
20,109,1,CDU/CSU,Scheuer,Andreas,,1,0,0,0,0,Andreas Scheuer,
20,109,1,CDU/CSU,Schimke,Jana,,1,0,0,0,0,Jana Schimke,
20,109,1,CDU/CSU,Schnieder,Patrick,,1,0,0,0,0,Patrick Schnieder,
20,109,1,CDU/CSU,Schön,Nadine,,1,0,0,0,0,Nadine Schön,
20,109,1,CDU/CSU,Schreiner,Felix,,1,0,0,0,0,Felix Schreiner,
20,109,1,CDU/CSU,Schwarz,Armin,,1,0,0,0,0,Armin Schwarz,
20,109,1,CDU/CSU,Seif,Detlef,,1,0,0,0,0,Detlef Seif,
20,109,1,CDU/CSU,Silberhorn,Thomas,,1,0,0,0,0,Thomas Silberhorn,
20,109,1,CDU/CSU,Simon,Björn,,1,0,0,0,0,Björn Simon,
20,109,1,CDU/CSU,Sorge,Tino,,1,0,0,0,0,Tino Sorge,
20,109,1,CDU/CSU,Spahn,Jens,,0,0,0,0,1,Jens Spahn,
20,109,1,CDU/CSU,Staffler,Katrin,,1,0,0,0,0,Katrin Staffler,
20,109,1,CDU/CSU,Stefinger,Wolfgang,,1,0,0,0,0,Dr. Wolfgang Stefinger,
20,109,1,CDU/CSU,Stegemann,Albert,,1,0,0,0,0,Albert Stegemann,
20,109,1,CDU/CSU,Steiniger,Johannes,,1,0,0,0,0,Johannes Steiniger,
20,109,1,CDU/CSU,Stetten,Christian,Frhr. von,1,0,0,0,0,Christian Frhr. von Stetten,
20,109,1,CDU/CSU,Stier,Dieter,,1,0,0,0,0,Dieter Stier,
20,109,1,CDU/CSU,Stöcker,Diana,,1,0,0,0,0,Diana Stöcker,
20,109,1,CDU/CSU,Stracke,Stephan,,1,0,0,0,0,Stephan Stracke,
20,109,1,CDU/CSU,Straubinger,Max,,1,0,0,0,0,Max Straubinger,
20,109,1,CDU/CSU,Stumpp,Christina,,1,0,0,0,0,Christina Stumpp,
20,109,1,CDU/CSU,Tebroke,Hermann-Josef,,1,0,0,0,0,Dr. Hermann-Josef Tebroke,
20,109,1,CDU/CSU,Thies,Hans-Jürgen,,1,0,0,0,0,Hans-Jürgen Thies,
20,109,1,CDU/CSU,Throm,Alexander,,1,0,0,0,0,Alexander Throm,
20,109,1,CDU/CSU,Tillmann,Antje,,1,0,0,0,0,Antje Tillmann,
20,109,1,CDU/CSU,Timmermann-Fechter,Astrid,,1,0,0,0,0,Astrid Timmermann-Fechter,
20,109,1,CDU/CSU,Uhl,Markus,,1,0,0,0,0,Markus Uhl,
20,109,1,CDU/CSU,Ullrich,Volker,,1,0,0,0,0,Dr. Volker Ullrich,
20,109,1,CDU/CSU,Vieregge,Kerstin,,0,0,0,0,1,Kerstin Vieregge,
20,109,1,CDU/CSU,Vogt,Oliver,,1,0,0,0,0,Dr. Oliver Vogt,
20,109,1,CDU/CSU,Vries,Christoph,de,1,0,0,0,0,Christoph de Vries,
20,109,1,CDU/CSU,Wadephul,Johann David,,1,0,0,0,0,Dr. Johann David Wadephul,
20,109,1,CDU/CSU,Wanderwitz,Marco,,1,0,0,0,0,Marco Wanderwitz,
20,109,1,CDU/CSU,Warken,Nina,,1,0,0,0,0,Nina Warken,
20,109,1,CDU/CSU,Weisgerber,Anja,,1,0,0,0,0,Dr. Anja Weisgerber,
20,109,1,CDU/CSU,Weiss,Maria-Lena,,1,0,0,0,0,Maria-Lena Weiss,
20,109,1,CDU/CSU,Weiss (Wesel I),Sabine,,1,0,0,0,0,Sabine Weiss (Wesel I),
20,109,1,CDU/CSU,Whittaker,Kai,,1,0,0,0,0,Kai Whittaker,
20,109,1,CDU/CSU,Widmann-Mauz,Annette,,1,0,0,0,0,Annette Widmann-Mauz,
20,109,1,CDU/CSU,Wiener,Klaus,,0,0,0,0,1,Dr. Klaus Wiener,
20,109,1,CDU/CSU,Willsch,Klaus-Peter,,1,0,0,0,0,Klaus-Peter Willsch,
20,109,1,CDU/CSU,Winkelmeier-Becker,Elisabeth,,0,0,0,0,1,Elisabeth Winkelmeier-Becker,
20,109,1,CDU/CSU,Winkler,Tobias,,1,0,0,0,0,Tobias Winkler,
20,109,1,CDU/CSU,Wittmann,Mechthilde,,1,0,0,0,0,Mechthilde Wittmann,
20,109,1,CDU/CSU,Wulf,Mareike Lotte,,1,0,0,0,0,Mareike Lotte Wulf,
20,109,1,CDU/CSU,Zeulner,Emmi,,1,0,0,0,0,Emmi Zeulner,
20,109,1,CDU/CSU,Ziemiak,Paul,,0,0,0,0,1,Paul Ziemiak,
20,109,1,CDU/CSU,Zippelius,Nicolas,,1,0,0,0,0,Nicolas Zippelius,
20,109,1,BÜ90/GR,Aeffner,Stephanie,,1,0,0,0,0,Stephanie Aeffner,
20,109,1,BÜ90/GR,Amtsberg,Luise,,1,0,0,0,0,Luise Amtsberg,
20,109,1,BÜ90/GR,Audretsch,Andreas,,1,0,0,0,0,Andreas Audretsch,
20,109,1,BÜ90/GR,Außendorf,Maik,,1,0,0,0,0,Maik Außendorf,
20,109,1,BÜ90/GR,Bacherle,Tobias B.,,1,0,0,0,0,Tobias B. Bacherle,
20,109,1,BÜ90/GR,Badum,Lisa,,1,0,0,0,0,Lisa Badum,
20,109,1,BÜ90/GR,Baerbock,Annalena,,1,0,0,0,0,Annalena Baerbock,
20,109,1,BÜ90/GR,Banaszak,Felix,,1,0,0,0,0,Felix Banaszak,
20,109,1,BÜ90/GR,Bär,Karl,,1,0,0,0,0,Karl Bär,
20,109,1,BÜ90/GR,Bayram,Canan,,0,0,0,0,1,Canan Bayram,
20,109,1,BÜ90/GR,Beck,Katharina,,1,0,0,0,0,Katharina Beck,
20,109,1,BÜ90/GR,Benner,Lukas,,1,0,0,0,0,Lukas Benner,
20,109,1,BÜ90/GR,Brantner,Franziska,,1,0,0,0,0,Dr. Franziska Brantner,
20,109,1,BÜ90/GR,Brugger,Agnieszka,,0,0,0,0,1,Agnieszka Brugger,
20,109,1,BÜ90/GR,Bsirske,Frank,,1,0,0,0,0,Frank Bsirske,
20,109,1,BÜ90/GR,Christmann,Anna,,0,0,0,0,1,Dr. Anna Christmann,
20,109,1,BÜ90/GR,Dahmen,Janosch,,1,0,0,0,0,Dr. Janosch Dahmen,
20,109,1,BÜ90/GR,Deligöz,Ekin,,1,0,0,0,0,Ekin Deligöz,
20,109,1,BÜ90/GR,Detzer,Sandra,,1,0,0,0,0,Dr. Sandra Detzer,
20,109,1,BÜ90/GR,Dröge,Katharina,,1,0,0,0,0,Katharina Dröge,
20,109,1,BÜ90/GR,Düring,Deborah,,1,0,0,0,0,Deborah Düring,
20,109,1,BÜ90/GR,Ebner,Harald,,1,0,0,0,0,Harald Ebner,
